636581396912435200,2015-08-26 16:50:06, travis stywall I think I just drew shitty Or not enough minions I can t screencap my deck right now tho ,UNITED STATES,2
636581400863481856,2015-08-26 16:50:07,RT horanftstylez his reaction to the minions shirt im laughing https t co g4bqqgwl3H,GREECE,1
636581402721431552,2015-08-26 16:50:08, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co cXooZJYxmm,UKRAINE,1
636581413580611584,2015-08-26 16:50:10, Was hats eigentlich mit diesen Minions auf sich Die sieht man mittlerweile berall und dazu sind sie noch h sslich meine Mum thx,BELGIUM,1
636581440193490945,2015-08-26 16:50:17,Quero batata minions,CHILE,1
636581500172017664,2015-08-26 16:50:31, gabre il seria legal se tivesse minions fliperama tamb m aiuehue,BRAZIL,1
636581501711319040,2015-08-26 16:50:31, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella j,\N,1
636581519524544512,2015-08-26 16:50:36,Sometimes you only need to ult minions xpost from r bardmains http t co YFacMWSW2N,\N,0
636581522896760832,2015-08-26 16:50:36,RT hodorlife Minions Game of Thrones http t co IoACfVmlNz,\N,0
636581527283851264,2015-08-26 16:50:37,RT thestylesfandom Harry s reaction after he picks up a minions boxers yesterday https t co a1HTVit3CF,RUSSIAN FEDERATION,1
636581527292379136,2015-08-26 16:50:37,RT thestylesfandom Harry s reaction after he picks up a minions boxers yesterday https t co a1HTVit3CF,RUSSIAN FEDERATION,1
636581542358327296,2015-08-26 16:50:41,500k em chaveiro de minions,CHILE,1
636581567054356481,2015-08-26 16:50:47,RT zaynmalik Didn t realise the hate for minions was this real fuck these aliens got it bad,\N,0
636581573970800640,2015-08-26 16:50:49,RT lukepurity la gente fan tica de los minions http t co I0f59Wktiq,UNITED STATES,1
636581579637301248,2015-08-26 16:50:50,Diooos Cami le muestra los minions a todoss ,ARGENTINA,1
636581592765480960,2015-08-26 16:50:53,Yesssss chocolate greedygirl exercise sortof closeenough minions https t co 4FLoEPLipb,\N,1
636581609546846211,2015-08-26 16:50:57, Tytygh1010 Y minions ,UNITED STATES,1
636581619332026368,2015-08-26 16:50:59, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co Gvr7HTlHN3,UKRAINE,1
636581623023206400,2015-08-26 16:51:00, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella k,\N,1
636581623748804608,2015-08-26 16:51:00,RT EggsToys I liked a YouTube video from eggstoys http t co YvRL2DU6wM Orbeez Minions Hello Kitty Teenage Mutant Ninja Turtles TMNT B ,RUSSIAN FEDERATION,1
636581629645840384,2015-08-26 16:51:02, ZaynSquad01 zaynmalik Hay I love minions too I have a stuffed one ,\N,2
636581655797493760,2015-08-26 16:51:08,Backpack Enterprise Vintage Schematics Art cotton linen canvas Custom Print geekery minions drwho pokemon http t co kQo8Qpahav,\N,2
636581656023797760,2015-08-26 16:51:08, Spongebob character KINDER MAXI Peppa pig Play doh Barbie surprise eggs MINIONS Frozen http t co oRHtcFc6Qk via YouTube,\N,0
636581656803958784,2015-08-26 16:51:08, Spiderman Sofia the first Peppa pig MINIONS Play doh surprise eggs Hello Kitty Plastic eggs http t co vd2ah8mKcU via YouTube,\N,1
636581684859797504,2015-08-26 16:51:15,ainda bem q o mc donalds recusou a oferta do bk,\N,1
636581687745474560,2015-08-26 16:51:16, baudyhallee ittakesageek veronicacris CloisLover they are talking about Editors DCE needs to change leadeship not minions ,BRAZIL,1
636581717244030976,2015-08-26 16:51:23,RT FireBug2004 had snooped on her sisters and found that they d done it by matchmaking between their minions MillyTaiden nchernand http ,\N,1
636581740421775360,2015-08-26 16:51:28,don t mess with my hate for minions http t co 9MjM87PyE0,CANADA,0
636581756871802880,2015-08-26 16:51:32, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella l,\N,1
636581840065822720,2015-08-26 16:51:52,RT horanftstylez his reaction to the minions shirt im laughing https t co g4bqqgwl3H,UNITED STATES,1
636581838694170624,2015-08-26 16:51:52, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co NXi0GlHmiu,UKRAINE,1
636581845258235905,2015-08-26 16:51:53,zarry cancelled https t co aUE0vpXx3e,HONG KONG,1
636581880566018048,2015-08-26 16:52:02,Se enojo pq ayer vi la pelicula de los minions sola ,\N,1
636581888434565124,2015-08-26 16:52:03, parodycalom minions,\N,1
636581897120968704,2015-08-26 16:52:06,RT GameOfMemess Minions Game of Thrones http t co DQNgDfUG4A,\N,0
636581916565606401,2015-08-26 16:52:10, 4 minions minions http t co ksQAj2GvTB,\N,1
636581954150879232,2015-08-26 16:52:19, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella a,\N,1
636581982105788420,2015-08-26 16:52:26,RT horanftstylez his reaction to the minions shirt im laughing https t co g4bqqgwl3H,ECUADOR,1
636581986144940032,2015-08-26 16:52:27,RT thestylesfandom Harry s reaction after he picks up a minions boxers yesterday https t co a1HTVit3CF,\N,1
636582048644206592,2015-08-26 16:52:42, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co UC8rMxeAs2,UKRAINE,1
636582061936017408,2015-08-26 16:52:45, That one is named Norbit hes an idiot Minions ThatsFawkedUp,\N,0
636582104877408256,2015-08-26 16:52:55,Un Film Sui Minions ORCODDE,GREECE,1
636582121243590656,2015-08-26 16:52:59, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella z,\N,1
636582144249167872,2015-08-26 16:53:04, LAUSUZANNAH minions are so annoying and over rated now ,\N,0
636582223467147265,2015-08-26 16:53:23,minions 0826 date Shinjuku ramen tapioca bbq tips nugget popcorn juice have very https t co 04XIm1kU6m,\N,1
636582260922167298,2015-08-26 16:53:32, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co ebA1e6SnXy,UKRAINE,1
636582284355837952,2015-08-26 16:53:38, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella e,\N,1
636582293574778880,2015-08-26 16:53:40, corrin i he is us https t co Dcz9QSN6GZ,\N,1
636582298775855105,2015-08-26 16:53:41, parodycalom ikr like everywhere i look there s minions its like they re haunting me ,\N,2
636582303796363264,2015-08-26 16:53:43,RT horanftstylez his reaction to the minions shirt im laughing https t co g4bqqgwl3H,\N,1
636582306304671744,2015-08-26 16:53:43,RT horanftstylez his reaction to the minions shirt im laughing https t co g4bqqgwl3H,UNITED STATES,1
636582371828088832,2015-08-26 16:53:59,RT FunnyIines Ohhh Minions https t co yzkC8gecNh,UNITED KINGDOM,1
636582375816888321,2015-08-26 16:54:00,Minions and San Andreas done Time to head home,\N,1
636582375321927680,2015-08-26 16:54:00,RT horanftstylez his reaction to the minions shirt im laughing https t co g4bqqgwl3H,\N,1
636582390035521536,2015-08-26 16:54:03,RT CanUcheldreCtr Films coming up Sunday Minions 3D U Cert 3 30pm Wednesday Spy 12A 5 30pm and 8pm Films Holyhead NorthW ,\N,1
636582398633771008,2015-08-26 16:54:05, JenniDavis91 ehose2110 hahaha I need more dogs so I can have minions ,UNITED STATES,0
636582431143919617,2015-08-26 16:54:13, emmabung now remove it so we won t have minions around tbqh,FRANCE,1
636582448453799936,2015-08-26 16:54:17,My Bull Chris is turning 36 this weekend send gifts minions so I can spoil Him as he feeds you well Show Him how much you love His cum ,\N,2
636582461909110784,2015-08-26 16:54:20, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella r,\N,1
636582467671973888,2015-08-26 16:54:22,RT SellableStuff Aladdin Diamond Edition Shop Now http t co 7IRpQGp7Vo Disney Kids Family Amazon Movies Minions http t ,UNITED STATES,1
636582473930043392,2015-08-26 16:54:23, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX2pYb5 http t co FeF8j2cREG,UKRAINE,1
636582483060920320,2015-08-26 16:54:25, EssexCricket BaddaSmurfs englandcricket Look out for Minions too ,\N,0
636582537968648193,2015-08-26 16:54:38,RT mukasala Dar batatinha dos Minions f cil Quero ver ajudar a Paz Mundial McWhopperProposal McWhopperProposalFail,UNITED STATES,1
636582543442120705,2015-08-26 16:54:40,RT zaynmalik Didn t realise the hate for minions was this real fuck these aliens got it bad,UNITED STATES,0
636582554922012672,2015-08-26 16:54:42,The Bropire comes complete with the threat of a vampire without the usual weaknesses RandomEncounter indiedev http t co sk7l2eJM4S,UNITED KINGDOM,0
636582586970734592,2015-08-26 16:54:50, minions elsa frozen princess glamorousanimazione http t co jXuyG9KAVA,\N,0
636582611171835904,2015-08-26 16:54:56, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella t,\N,1
636582612602126336,2015-08-26 16:54:56,I hate minions more than I love Donald trump ,CANADA,2
636582612480471040,2015-08-26 16:54:56,RT Grinding4Rupees The Bropire comes complete with the threat of a vampire without the usual weaknesses RandomEncounter indiedev http ,UNITED STATES,0
636582639860891648,2015-08-26 16:55:03,I really am impressed about this minions movies it is really a stress reliever http t co KnoaNXlZFB,\N,0
636582645590269952,2015-08-26 16:55:04, Thathaow LuuhMedeiiros essa semana tinha promo o de batata dos minions no Mc e n o consegui pegar por quest o de filas,\N,1
636582645858729984,2015-08-26 16:55:04,RT Grinding4Rupees The Bropire comes complete with the threat of a vampire without the usual weaknesses RandomEncounter indiedev http ,UNITED KINGDOM,0
636582646231994368,2015-08-26 16:55:04,RT Itspedrito na cama me xinga amor vai cal a korova que isso fode seu moletom dos memes encardido oi fode com for a ,UNITED STATES,1
636582649939623936,2015-08-26 16:55:05,Sometimes you only need to ult minions xpost from r bardmains http t co UUmztwaDIG,UNITED STATES,0
636582666071068672,2015-08-26 16:55:09,ainda bem q o mc donalds recusou a oferta do bk,\N,1
636582680423890944,2015-08-26 16:55:12, EiffelArt slinky enemies better be the minions of Gravity Man robot master,UNITED STATES,2
636582682030379008,2015-08-26 16:55:13,indo de banco em banco fazendo altas requisi es contratuais com meu chinelo minions e minha regata de gatinhos,CHILE,1
636582693308792833,2015-08-26 16:55:15, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co 9LN7p19j7O,UKRAINE,1
636582704360787968,2015-08-26 16:55:18,its time for watching Minions,\N,1
636582719263260672,2015-08-26 16:55:22,RT zaynmalik I have minions on my jumper and there sick Don tmesswithminions http t co Dd5gJbbHoo,\N,0
636582785587773440,2015-08-26 16:55:37, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella y,\N,1
636582819708411904,2015-08-26 16:55:46,it has come down to this all minions were harmed during the making of this http t co cWlgOrk9WC,\N,0
636582837043367940,2015-08-26 16:55:50,RT zaynmalik I have minions on my jumper and there sick Don tmesswithminions http t co Dd5gJbbHoo,\N,0
636582844878471170,2015-08-26 16:55:52,Me You https t co RYlLmhBKmp,CHILE,1
636582846166138880,2015-08-26 16:55:52,RT mistakesnflaws 3 human categories I strongly distrust u2022 Minions fans u2022 Daenerys Targaryen s supporters u2022 people who call Bucky Bar ,UNITED STATES,0
636582849957785601,2015-08-26 16:55:53,I really really hate minions ,\N,0
636582853933944832,2015-08-26 16:55:54,RT Grinding4Rupees The Bropire comes complete with the threat of a vampire without the usual weaknesses RandomEncounter indiedev http ,SLOVENIA,0
636582896615194625,2015-08-26 16:56:04,You can come over with these anytime minions cupcakes http t co cMOYLyI4Gf,\N,1
636582902537564160,2015-08-26 16:56:05,Happy birthday to the j man JeffBeaucage notJeffBeaucage teenangle emmett minions aloha http t co J0rdJbtj2N,\N,2
636582905930776576,2015-08-26 16:56:06,Voglio vedere il film dei minions,\N,1
636582904324358144,2015-08-26 16:56:06, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX2pYb5 http t co fIi7Ht3t2U,UKRAINE,1
636582957847814144,2015-08-26 16:56:18, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella u,\N,1
636582966978850816,2015-08-26 16:56:21, CurtisMorton It was worse for me at Minions cus everyone was like 5 ,UNITED KINGDOM,1
636582978483814400,2015-08-26 16:56:23,I love minions,MOROCCO,2
636583000579416064,2015-08-26 16:56:29,RT ghidithepooh Voglio vedere il film dei minions,\N,1
636583001015644160,2015-08-26 16:56:29,Sign me up https t co iRr5L9vOVi,CANADA,1
636583034695774208,2015-08-26 16:56:37, gigglez2941 i ve seen them both but i haven t seen the minions yet was it any good ,\N,2
636583110671384576,2015-08-26 16:56:55,your fav is problematic preethi u2022 likes the minions,UNITED STATES,0
636583122159669248,2015-08-26 16:56:58,Off to the cinemas to see Minions in Spanish,MOROCCO,1
636583125758443520,2015-08-26 16:56:58,RT zaynmalik Didn t realise the hate for minions was this real fuck these aliens got it bad,UNITED STATES,0
636583128040120320,2015-08-26 16:56:59,RT indiedev from indiegamesdevel http t co QrL6afyL5m,\N,1
636583127113187328,2015-08-26 16:56:59, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella i,\N,1
636583132989276160,2015-08-26 16:57:00,When BHO amp his minions are finished there will be no unions Understand Enlist gt http t co GjZHk8JKE4 https t co dFZOutFSfQ,UNITED STATES,2
636583136093036544,2015-08-26 16:57:01, Minnie mouse Play doh Biggest surprise egg Kinder eggs Minions Peppa pig Donald Duck Daisy Duck http t co 1CKczWZToO via,\N,1
636583150127153152,2015-08-26 16:57:04, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co 8Kmw1s8RgT,UKRAINE,1
636583154313265152,2015-08-26 16:57:05,RT FFierceFFeline 10 Rush Limbaugh Sponsors To Boycott With One Honorable Mention http t co r74QMs65fl UniteBlue p2 StopRush and ,UNITED STATES,0
636583162261454848,2015-08-26 16:57:07,When ppl look back on 2015 as the beginning of the end for the USA realDonaldTrump will be a footnote to the real embarrassment minions,\N,2
636583176564011008,2015-08-26 16:57:11,RT zaynmalik I have minions on my jumper and there sick Don tmesswithminions http t co Dd5gJbbHoo,UNITED STATES,0
636583178501791744,2015-08-26 16:57:11,RT horanftstylez his reaction to the minions shirt im laughing https t co g4bqqgwl3H,FRANCE,1
636583193815052288,2015-08-26 16:57:15,RT SkiMask45 You mother fuckers have blown minions out of proportion That shit needs to stop immediately ,\N,1
636583201721458689,2015-08-26 16:57:17,Sobre pegar batata dos minions e rrapp de gra a no mc,BRAZIL,1
636583240837414912,2015-08-26 16:57:26, PyrrhicPlays dont worry abt the figures get a tub of army meu for minions and like those plastic dinosaurs in the walmart craft section,UNITED STATES,0
636583246701142016,2015-08-26 16:57:27,Piazzare del C4 sulle macchine che hanno al proprio interno i pupazzetti dei minions,\N,1
636583267190243329,2015-08-26 16:57:32,RT horanftstylez his reaction to the minions shirt im laughing https t co g4bqqgwl3H,\N,1
636583275046260736,2015-08-26 16:57:34, AnaisBees She has minions everywhere Tis sad ,UNITED KINGDOM,0
636583285402025984,2015-08-26 16:57:37,Te amo minions ,BRAZIL,1
636583288270815232,2015-08-26 16:57:37,My French teacher doesn t know what Minions are I oddly feel offended by this,UNITED STATES,0
636583293366968320,2015-08-26 16:57:38, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella o,\N,1
636583305840750592,2015-08-26 16:57:41,RT FunnyIines Ohhh Minions https t co yzkC8gecNh,\N,1
636583335888834561,2015-08-26 16:57:49,About to watch the minions movie NoHate,NETHERLANDS,1
636583341580390400,2015-08-26 16:57:50, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co BZltUwtaNw,UKRAINE,1
636583384773435392,2015-08-26 16:58:00,RT pescaratimes Domani i MINIONS Tornano al Cinema http t co CAqZ7gtlM1 http t co NLMYIfSsSR,\N,1
636583400724369408,2015-08-26 16:58:04,RT MimmoDeCamillis Domani i MINIONS Tornano al Cinema http t co S2wlYgT6sY http t co i9e734T75t,\N,1
636583425625989121,2015-08-26 16:58:10,RT OggiVi Domani i MINIONS Tornano al Cinema http t co y8mNVJz2sc http t co pB5c0f5VSM,\N,1
636583453593608192,2015-08-26 16:58:17,mine and chlloe14 friendship minions hehe http t co u9skIFfQct,\N,2
636583455061577729,2015-08-26 16:58:17, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella p,\N,1
636583457997615106,2015-08-26 16:58:18,RT ExquisiteCoffe Me hablan de los Minions y yo tipo http t co DB0FXcMiEP,ARGENTINA,1
636583475395600384,2015-08-26 16:58:22,VLOG 237 2 0 MINIONS http t co KxgB94ajxF via YouTube,UNITED STATES,1
636583511453904896,2015-08-26 16:58:30,RT zaynmalik Didn t realise the hate for minions was this real fuck these aliens got it bad,\N,0
636583545637498880,2015-08-26 16:58:39,RT zaynmalik I have minions on my jumper and there sick Don tmesswithminions http t co Dd5gJbbHoo,\N,0
636583556979032064,2015-08-26 16:58:41, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX2pYb5 http t co 0BFKRzj6YS,UKRAINE,1
636583574913683456,2015-08-26 16:58:46, Play doh MINIONS Peppa pig kinder surprise eggs Frozen egg Spiderman HELLO KITTY http t co Af8KrDHmpd via YouTube,\N,0
636583575677067264,2015-08-26 16:58:46, Play doh BIGGER eggs Peppa pig MINIONS Kinder surprise eggs Minnie mouse DISNEY TOYS http t co QmdanhOfF4,\N,1
636583583700783104,2015-08-26 16:58:48,cat just snapchatted me like 20 different minions I m throwing up,UNITED STATES,2
636583603170877440,2015-08-26 16:58:52,Voy a terminar de ver la pel cula de los Minions ,BRAZIL,1
636583610934521856,2015-08-26 16:58:54, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella q,\N,1
636583657214357504,2015-08-26 16:59:05, LOL Reddit Sometimes you only need to ult minions xpost from r bardmains http t co wrTakXlmlM,\N,0
636583668337786880,2015-08-26 16:59:08,RT thestylesfandom Harry s reaction after he picks up a minions boxers yesterday https t co a1HTVit3CF,\N,1
636583670581620736,2015-08-26 16:59:08,RT msmaggiedotcom My Bull Chris is turning 36 this weekend send gifts minions so I can spoil Him as he feeds you well Show Him how much ,UNITED STATES,2
636583679893106688,2015-08-26 16:59:11,11 proiezioni al giorno dei Minions Guardiamo se batter i cartoni precedenti di quest anno E nel panorama generale ,ITALY,1
636583762097217537,2015-08-26 16:59:30,RT mukasala Dar batatinha dos Minions f cil Quero ver ajudar a Paz Mundial McWhopperProposal McWhopperProposalFail,BRAZIL,1
636583767277223936,2015-08-26 16:59:31, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella s,\N,1
636583776747847681,2015-08-26 16:59:34, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co GdPdYiaLwh,UKRAINE,1
636583878845722625,2015-08-26 16:59:58,RT OggiVi Domani i MINIONS Tornano al Cinema http t co y8mNVJz2sc http t co pB5c0f5VSM,\N,1
636583891227275265,2015-08-26 17:00:01,RT MimmoDeCamillis Domani i MINIONS Tornano al Cinema http t co S2wlYgT6sY http t co i9e734T75t,\N,1
636583893144092672,2015-08-26 17:00:01,Encomende j 20 DECALQUES DOS MINIONS M NIMOShttp t co RarfbkDQcb http t co tXsP0aekqZ,PORTUGAL,1
636583898667814912,2015-08-26 17:00:03, Minions Birthday Party Invite Template http t co AJwBFLq57D http t co SrretGP9Ox,UNITED STATES,1
636583923376631808,2015-08-26 17:00:09, Peppa Pig Play Doh color rainbow Minions Stella Disney Princess http t co 8hHJNTrKMU YouTube,UNITED STATES,1
636583924039204864,2015-08-26 17:00:09,RT Diabolical Mr F edgar murray Multiplication fact practice for my minions stcr13 http t co INa8Zc6iBu,\N,1
636583923972218880,2015-08-26 17:00:09, Minions Play Doh Surprise Peppa Pig Videos Angry Birds Toys http t co XJyhy51MlH YouTube ,UNITED STATES,0
636583924513288200,2015-08-26 17:00:09, Play Doh Gingerbread Man Rainbow Surprise Eggs Minions Angry Birds Stella Disney Princess Smeshariki ,UNITED STATES,0
636583932763500544,2015-08-26 17:00:11,RT http t co wNG76A00Wj dmq719 minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co cH262TKbBI ,INDONESIA,1
636583938681647105,2015-08-26 17:00:12,RT rejectedapclass AP Avoiding The Minions,CANADA,1
636583944322973696,2015-08-26 17:00:14, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella d,\N,1
636583944322813953,2015-08-26 17:00:14,Cuando el profesor te pide pasar al frente a responder un problema de matem ticas Ruz Minions http t co u2IVAHkgaA,UNITED STATES,1
636583959560753152,2015-08-26 17:00:17,RT harryftirene HARRY S REACTION WHEN HE FOUND OUT HE PICKED UP UNDERWEAR WITH MINIONS ON IT OTRAMilwaukee https t co WIVaMC4eud,MEXICO,1
636583991882182657,2015-08-26 17:00:25,RT SabrinaFebo Domani i MINIONS Tornano al Cinema http t co 017XhFmp9q http t co nToYmrAArU,\N,1
636583994956509184,2015-08-26 17:00:26, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co U7dVHsAo5u,UKRAINE,1
636584007438835712,2015-08-26 17:00:29,RT hodorlife Minions Game of Thrones http t co IoACfVmlNz,\N,0
636584022009884672,2015-08-26 17:00:32,What s your favorite funny movie Minions http t co bVS8z42A26,\N,2
636584028519464960,2015-08-26 17:00:34,Haha Don t get me confused with yourself or his minions https t co 9JuxvmxRCq,UNITED STATES,0
636584034580172800,2015-08-26 17:00:35,RT chlloe14 minions dnt deserve ur hate they dnt hav ears so they can t hear ur hate ALL COOL ,\N,0
636584049348341760,2015-08-26 17:00:39,RT policiia RT SI PORRAZO DE LOS ANTIDISTURBIOS FAV SI MINIONS,UNITED STATES,1
636584070928072704,2015-08-26 17:00:44,I Minions stanno arrivando 1 al film Lasciamoli passare FlashBack TheColorRun https t co kcAArR78IV,BELGIUM,1
636584080780431361,2015-08-26 17:00:46,RT ghidithepooh Voglio vedere il film dei minions,\N,1
636584085423570944,2015-08-26 17:00:47, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella f,\N,1
636584131187441664,2015-08-26 17:00:58, stevnuniverse they are evil and minions of the devil,UNITED ARAB EMIRATES,0
636584182999678976,2015-08-26 17:01:11,RT beachsidehes HARRY S REACTION TO SEEING SOMETHING WITH MINIONS ON IT HE IS ONE OF US OTRAMilwaukee https t co KjxdsLCCK3,FRANCE,1
636584202629197824,2015-08-26 17:01:15, lavrelilita when I come thru we watching the Minions movie neh,GREECE,1
636584210698932225,2015-08-26 17:01:17,hey Lubchansky can you draw Guernica but with minions for me so I can hang it over my bed,\N,1
636584215958691840,2015-08-26 17:01:18, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella g,\N,1
636584215752998912,2015-08-26 17:01:18, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX28mMv http t co 7cwwy9vCz9,UKRAINE,1
636584226138259457,2015-08-26 17:01:21, Meguizoard mtesperon Bobs deu bonequinhos do Batman Ao contr rio da outra l que deu Minions,BRAZIL,1
636584241208393728,2015-08-26 17:01:24,Minions Taking Over The Night FanArt Draw Drawing Art Artist Cartoons CartoonArt Cartoonist https t co amqKSSCW3l,UNITED STATES,1
636584258149085185,2015-08-26 17:01:28,Be Do Be Do Be do Be do u0627 minions feeling crazy,\N,0
636584261177311232,2015-08-26 17:01:29,RT MegaPeliculasv1 Los Minions la pel cula latino MEGA Dvdrip Google http t co lwv4kppghY http t co fijv2d9lPC,PORTUGAL,1
636584267141611520,2015-08-26 17:01:31,RT taeyeontologist last one there can t see the minions Taeyeon http t co UgyeUEO23s,UNITED STATES,1
636584270509789184,2015-08-26 17:01:31,Minions Taking Over The Night FanArt Draw Drawing Art Artist Cartoons CartoonArt Cartoonist https t co amqKSSCW3l,UNITED STATES,1
636584330354143232,2015-08-26 17:01:46,Un Like Si Viste Mi Pelicula Minions,UNITED STATES,2
636584345327783937,2015-08-26 17:01:49, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella h,\N,1
636584355767406592,2015-08-26 17:01:52,RT karinnprice pricefieldtrash BUT BUT IM HERE FOR YOU CHILD AEFSAEF I LOVE YOU SO MUCH I JUST WANT TO BUY BUNCH OF MINIONS WITH YOU AND ,INDONESIA,2
636584378144002048,2015-08-26 17:01:57, minions Mall Del Sol Comics t shirt Whatsapp 0989080851 https t co cG1JmaUa3h,ECUADOR,1
636584380291543045,2015-08-26 17:01:58,a minha m e amanh quer ir ver os minions ao cinema ahah,\N,1
636584394820448256,2015-08-26 17:02:01,LA NOSTRA PROGRAMMAZIONE DAL 27 08 15 AL 01 09 15 MINIONS 3D 17 00 18 50 20 40 22 30 MINIONS NO 3D http t co YAzhfsJreo,\N,1
636584397647560704,2015-08-26 17:02:02, CyrusNorth 100 Je me suis rendue compte que surm diatisation myriade de produits d riv s Minions me sortant par les trous des yeux,FRANCE,1
636584434574192640,2015-08-26 17:02:11,RT katiekelleherrr I love minions,\N,2
636584432913223681,2015-08-26 17:02:10, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX2pYb5 http t co 9rwKUq3AuS,UKRAINE,1
636584460067049472,2015-08-26 17:02:17, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella j,\N,1
636584507836104704,2015-08-26 17:02:28,Minha tia tem um board no pinterest chamado minions KKKKKKKKKKKKKKKKKKKK CARA,CHILE,1
636584516597977088,2015-08-26 17:02:30,RT mrmarkmillar Terrifying design flaw in Minions bubble bath http t co W1uQhbMe2k,\N,2
636584520016371712,2015-08-26 17:02:31, Criaram absorvente feminino dos minions e j est o a venda http t co 4lpLpqK7kL,BRAZIL,1
636584528543391744,2015-08-26 17:02:33,RT mrmarkmillar Terrifying design flaw in Minions bubble bath http t co W1uQhbMe2k,FRANCE,2
636584542825005061,2015-08-26 17:02:36,Viiiiendo Los Minions https t co K6wMzPpet8,ARGENTINA,1
636584551360409601,2015-08-26 17:02:38, HDrip Minions 2015 720 ,IRAN (ISLAMIC REPUBLIC OF),1
636584567638364160,2015-08-26 17:02:42,RT MY ANSER EXO Minions http t co oSfVDSFWMh,KOREA (S),1
636584567990677505,2015-08-26 17:02:42, G0DBerto Do you think I m really going to waste another 45 on you like your other minions http t co p0xbU1NiIl,UNITED STATES,0
636584572700987393,2015-08-26 17:02:43,RT policiia Los Minions no son tan mierda si lo comparas con Mariano Rajoy ,NETHERLANDS,1
636584580682788864,2015-08-26 17:02:45, minions Minions universalpic universalpic hollywood BarackObama EU Commission http t co sWkvs1Bqqm selvaggia lucarelli mattarella k,\N,1
636584594087669760,2015-08-26 17:02:49,RT MY ANSER EXO Minions 2 w EXO Minions http t co qx08Dj5Dcr,KOREA (S),1
636584609887621120,2015-08-26 17:02:52,Minions http t co vT3aW0OrTG,UNITED STATES,1
636584618817388545,2015-08-26 17:02:54, Minions Dopo un anno di teaser trailer I minions hanno gi stufato Risparmiate i soldi per InsideOut,UNITED STATES,1
636584620625133568,2015-08-26 17:02:55, ForkParker do we your minions have to bring tequila to your team pep talks too ,UNITED KINGDOM,0
636584647112179716,2015-08-26 17:03:01, kindersurprise princess supermario surpriseeggs minionshttps t co J1FmX2pYb5 http t co rT8YrkGcVY,UKRAINE,1
636584685183889408,2015-08-26 17:03:10,RT IAmAMadFerIt Un Film Sui Minions ORCODDE,ITALY,1
